ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,06,"11,312","3,829.65",69.34,Lunes,06/08/2020 07:30:00 PM,6.43
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,06,"278,054","96,750.17",844.8,Lunes,06/08/2020 08:15:00 PM,16.18
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,06,"5,923",722.08,46.5,Jueves,06/18/2020 09:00:00 PM,6.35
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,06,"7,756","3,426.81",48.83,Domingo,06/21/2020 08:30:00 PM,6.59
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,07,"521,827","233,034.34",982.96,Viernes,07/03/2020 08:45:00 PM,23.54
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,07,"10,729","2,845",61.6,Jueves,07/23/2020 08:15:00 PM,7.7
27,CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2020,07,"4,681","1,793.2",48,Sábado,07/11/2020 07:00:00 PM,4
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,07,"15,297","6,107.43",73.16,Jueves,07/09/2020 08:00:00 PM,8.6
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,07,"39,122","13,768.47",165.61,Martes,07/28/2020 06:30:00 PM,9.13
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,07,"22,109","11,463.6",110.4,Viernes,07/31/2020 08:45:00 PM,8.7
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,07,"71,934","26,976.16",236.38,Martes,07/07/2020 07:00:00 PM,13.57
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,07,"15,454","6,948",76,Viernes,07/31/2020 08:00:00 PM,9.52
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,07,"8,847","2,086.2",52.8,Domingo,07/19/2020 12:15:00 PM,7.6
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,07,"5,050","1,091.59",22.92,Jueves,07/30/2020 07:15:00 PM,8.18
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,07,"12,341","7,180.35",88.19,Jueves,07/02/2020 06:30:00 PM,5.59
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,07,"5,405","3,671",26.59,Jueves,07/02/2020 07:30:00 PM,8.33
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,07,"12,288","3,513.36",72.42,Miércoles,07/01/2020 07:00:00 PM,8.8
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,07,"21,773","9,900.4",109.3,Miércoles,07/08/2020 07:00:00 PM,8.39
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2020,07,"3,782",677.11,25.73,Lunes,07/27/2020 08:00:00 PM,5.42
52,NARINO,52835,TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,07,"25,809","7,906.4",130.42,Viernes,07/31/2020 07:00:00 PM,7.56
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2020,07,"22,622","6,462.74",132.26,Miércoles,07/08/2020 07:15:00 PM,8.45
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,07,"5,552","1,629.23",42.85,Viernes,07/31/2020 07:15:00 PM,5.22
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,07,"6,571","3,869.14",32.88,Sábado,07/04/2020 07:00:00 PM,7.3
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,07,"259,183","119,897.06",527.12,Jueves,07/16/2020 03:00:00 PM,23.51
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,07,"55,762","20,067.68",131.52,Miércoles,07/15/2020 07:30:00 PM,22.36
52,NARINO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,07,"6,266","2,263",34.44,Domingo,07/19/2020 06:30:00 PM,6.46
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,07,"139,206","59,401.32",303.07,Jueves,07/16/2020 07:00:00 PM,23.4
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,07,"11,366","4,807.92",37.56,Sábado,07/18/2020 07:15:00 PM,17.54
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,07,"1,406,621","473,314.82","2,622.4",Miércoles,07/08/2020 03:00:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,07,"3,077","1,058.97",23.17,Sábado,07/25/2020 07:15:00 PM,5.9
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,07,"13,415","7,284.46",123.21,Viernes,07/17/2020 02:15:00 PM,4.29
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,07,"7,576","3,263.03",23.76,Lunes,07/13/2020 10:00:00 PM,13.19
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,07,"3,364","5,398.48",21.92,Jueves,07/16/2020 08:45:00 PM,6
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,07,"12,064","5,005.6",64,Jueves,07/16/2020 07:45:00 PM,8.12
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,07,"316,447","159,009.07",636.27,Martes,07/28/2020 06:30:00 PM,23.59
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,07,"5,675","2,941.14",31.64,Sábado,07/04/2020 12:15:00 PM,7.14
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,07,"3,502,607","1,148,895","6,272.19",Martes,07/21/2020 02:30:00 PM,24
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,07,"133,594","56,664.52",290.84,Miércoles,07/29/2020 06:45:00 PM,23.46
97,VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2020,07,"1,183,647","362,343.04","2,502.94",Viernes,07/31/2020 11:45:00 AM,24
52,NARINO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,07,"4,074","2,263.98",34.21,Miércoles,07/29/2020 06:30:00 PM,6.15
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2020,07,"579,334","228,101.61","1,071.4",Miércoles,07/15/2020 07:30:00 PM,24
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2020,07,"8,735","2,327.2",60.8,Viernes,07/31/2020 07:30:00 PM,5.3
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,07,"33,784","14,331.68",248.16,Miércoles,07/22/2020 07:30:00 PM,7.6
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,07,"67,986","27,601.46",133.18,Viernes,07/31/2020 08:45:00 PM,21.55
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2020,07,"2,726","1,453.6",22.4,Martes,07/28/2020 07:45:00 PM,5.5
52,NARINO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2020,07,"17,568","10,259",80,Viernes,07/03/2020 06:45:00 PM,9.21
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2020,07,"182,828","87,127.26",379.63,Viernes,07/31/2020 07:45:00 PM,22.33
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,07,"989,810","329,264","1,598.84",Martes,07/21/2020 02:45:00 PM,24
52,NARINO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,07,"2,764","1,098.18",17.47,Domingo,07/12/2020 11:15:00 AM,7.28
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2020,07,"4,823","1,911.65",42.04,Sábado,07/25/2020 07:00:00 PM,5.1
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,07,"2,094,037","696,151.72","3,914.24",Jueves,07/09/2020 08:45:00 PM,24
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,07,"845,329","292,491.43","1,718.11",Miércoles,07/08/2020 03:00:00 PM,23.54
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,07,"44,492","19,027.71",253.79,Sábado,07/18/2020 07:15:00 PM,6.36
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,07,"92,361","34,982.99",190.08,Lunes,07/06/2020 06:45:00 PM,23.56
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,07,"17,267","6,007.8",159.46,Viernes,07/31/2020 06:45:00 PM,4.5
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,07,"15,268","7,834.45",78.07,Sábado,07/18/2020 07:45:00 PM,8.1
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,07,"12,057,307","3,425,189","20,321.35",Viernes,07/31/2020 03:15:00 PM,24
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,07,"4,317","1,606.63",33.73,Sábado,07/04/2020 07:30:00 PM,5.3
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,07,"5,655","2,881.86",30.75,Lunes,07/27/2020 12:00:00 PM,7.37
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,07,"16,272","2,832",88,Sábado,07/25/2020 07:15:00 PM,8.2
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,07,"7,591","4,519.46",45.77,Lunes,07/06/2020 06:45:00 PM,6.6
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,07,"6,286","1,954.04",43.42,Martes,07/28/2020 06:45:00 PM,5.27
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,07,"28,968","23,020.8",153.6,Miércoles,07/01/2020 07:15:00 PM,8.22
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,07,"64,138","32,452.79",162.49,Miércoles,07/15/2020 08:00:00 PM,17.3
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,07,"13,196","4,908.14",76.54,Martes,07/07/2020 07:00:00 PM,7.9
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696017,SANTA RITA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,07,"5,519","2,711.51",35.08,Domingo,07/19/2020 07:30:00 PM,6.9
52,NARINO,52835,TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,07,"3,673","1,158",29.63,Jueves,07/09/2020 07:15:00 PM,4.55
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,07,"114,319","57,609.42",327.36,Lunes,07/20/2020 08:30:00 PM,15.49
27,CHOCO,27745,SIPI,27745000,SIPI (SIPI - CHOCO),2020,07,"10,668","3,495.8",74.8,Viernes,07/31/2020 07:00:00 PM,5.34
52,NARINO,52835,TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2020,07,"3,167",848,27.1,Sábado,07/11/2020 06:45:00 PM,4.43
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,07,"26,779","8,626.6",112.29,Martes,07/07/2020 06:15:00 PM,9.4
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,07,"21,229","9,268.99",79.65,Martes,07/14/2020 06:30:00 PM,10.15
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,07,"8,548","3,039.87",74.54,Jueves,07/30/2020 08:00:00 PM,4.47
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,07,"278,471","96,856.21",843.04,Jueves,07/09/2020 08:30:00 PM,16.1
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,07,"5,657",707.48,42.08,Domingo,07/05/2020 06:15:00 PM,6.25
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,07,"98,335","35,002.09",277.02,Jueves,07/16/2020 01:30:00 PM,13.34
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,07,"9,159","4,006.62",53.25,Domingo,07/19/2020 07:30:00 PM,7.34
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,08,"517,824","228,514.54",968.88,Miércoles,08/12/2020 09:00:00 PM,23.26
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,08,"10,887","2,961.89",62.5,Jueves,08/13/2020 07:00:00 PM,7.15
27,CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2020,08,"9,238","3,857.2",43.2,Jueves,08/27/2020 07:00:00 PM,8.39
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,08,"16,135","6,500.95",77.24,Sábado,08/22/2020 08:45:00 PM,8.15
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,08,"37,478","13,338.32",175.92,Sábado,08/15/2020 06:00:00 PM,8.36
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,08,"22,566","11,552.4",105.6,Sábado,08/29/2020 08:30:00 PM,8.12
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,08,"94,135","34,964.33",220.61,Lunes,08/31/2020 07:45:00 PM,19.28
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,08,"13,147","6,028","7,600",Viernes,08/07/2020 07:45:00 PM,8.41
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,08,"7,503","3,406.2",52.8,Sábado,08/08/2020 06:15:00 PM,6.1
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,08,"5,032","1,194.26",23.47,Miércoles,08/05/2020 07:00:00 PM,8.19
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,08,"7,889","4,495.9",95.23,Jueves,08/13/2020 11:30:00 AM,3.46
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,08,"5,417","4,329.48",25.25,Domingo,08/16/2020 06:45:00 PM,8.38
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,08,"18,904","5,664.01",74.89,Miércoles,08/12/2020 07:00:00 PM,12.14
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,08,"21,540","8,138.72",107.54,Jueves,08/20/2020 06:15:00 PM,8.31
52,NARINO,52835,TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,08,"32,722","11,137.63",134.38,Sábado,08/29/2020 07:30:00 PM,9.28
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2020,08,"26,225","7,208.21",123.2,Lunes,08/03/2020 07:30:00 PM,11.36
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,08,"6,453","1,874.29",43.42,Viernes,08/21/2020 07:15:00 PM,5.34
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,08,"6,472","3,828.19",33.04,Domingo,08/02/2020 07:15:00 PM,7.24
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,08,"264,098","121,703.45",562.32,Jueves,08/20/2020 11:30:00 AM,23.39
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,08,"46,126","16,053.78",144.49,Jueves,08/06/2020 07:15:00 PM,18.6
52,NARINO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,08,"5,250","1,927.7",33.82,Sábado,08/29/2020 07:30:00 PM,5.43
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,08,"141,003","58,605.49","29,700",Jueves,08/06/2020 07:15:00 PM,23.51
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,08,"11,818","4,781.6",37.42,Sábado,08/22/2020 07:15:00 PM,17.56
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,08,"1,412,048","476,468.3","2,757.04",Miércoles,08/19/2020 02:45:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,08,"2,760","1,012.85",24.61,Domingo,08/09/2020 07:30:00 PM,4.34
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,08,"13,446","7,402.23",115.32,Jueves,08/13/2020 03:15:00 PM,4.39
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,08,"7,358","3,145.92",23.52,Martes,08/11/2020 10:00:00 PM,12.48
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,08,"3,093","4,971.01",22.75,Martes,08/25/2020 06:15:00 PM,5.52
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,08,"11,931","5,367.2",60.8,Sábado,08/15/2020 07:30:00 PM,8.44
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,08,"334,401","163,769.27",656.19,Miércoles,08/19/2020 07:15:00 PM,23.56
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,08,"6,231","3,461.54",30.2,Domingo,08/09/2020 06:30:00 PM,8.39
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,08,"3,540,189","1,160,515","7,176.97",Jueves,08/20/2020 03:15:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2020,08,"7,673","1,900.63",64.96,Sábado,08/15/2020 09:30:00 PM,4.44
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,08,"136,320","58,661.79",269.72,Sábado,08/15/2020 06:30:00 PM,23.42
97,VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2020,08,"1,178,527","362,823.44","2,580.86",Jueves,08/20/2020 11:45:00 AM,23.59
52,NARINO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,08,"4,135","2,263.44",35.49,Lunes,08/31/2020 06:30:00 PM,6.18
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2020,08,"570,834","223,385.25","1,072.72",Sábado,08/01/2020 07:45:00 PM,23.52
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2020,08,"7,256","2,150.4",57.6,Viernes,08/07/2020 09:15:00 PM,5.7
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,08,"43,263","21,056.64",252.48,Lunes,08/03/2020 06:45:00 PM,10.1
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2020,08,"7,421","2,657","4,800",Jueves,08/13/2020 04:00:00 PM,8.27
27,CHOCO,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2020,08,"234,894","75,531.72",460.42,Jueves,08/27/2020 07:30:00 PM,23.55
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,08,"71,968","25,130.75",136.96,Viernes,08/14/2020 09:15:00 PM,23.7
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2020,08,"2,963","1,670.4",22.4,Domingo,08/30/2020 08:30:00 PM,5.17
52,NARINO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2020,08,"20,520","12,277","7,600",Sábado,08/29/2020 12:45:00 PM,11.7
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2020,08,"184,804","88,647.24",376.46,Martes,08/04/2020 07:15:00 PM,22.33
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,08,"995,872","326,604","1,614.72",Lunes,08/31/2020 02:30:00 PM,24
52,NARINO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,08,"2,724","1,154.39",17.89,Domingo,08/09/2020 11:45:00 AM,7.21
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2020,08,"4,832","1,918.87",50.56,Martes,08/18/2020 07:00:00 PM,5.12
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,08,"2,061,499","688,482.96","3,993.44",Jueves,08/20/2020 08:30:00 PM,24
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,08,"842,324","286,048.25","1,699.02",Miércoles,08/19/2020 02:15:00 PM,23.53
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,08,"52,583","19,941.64",252.38,Viernes,08/14/2020 08:00:00 PM,7.49
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,08,"98,690","38,476.9",205.74,Domingo,08/02/2020 06:45:00 PM,23.49
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,08,"30,048","10,060.6",165.79,Jueves,08/06/2020 07:15:00 PM,6.42
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,08,"15,847","7,998.15",81.23,Sábado,08/29/2020 07:15:00 PM,8.23
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,08,"11,776,848","3,360,582","19,931.87",Lunes,08/31/2020 03:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2020,08,"9,538","2,938.4",53.86,Lunes,08/24/2020 07:00:00 PM,7.32
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2020,08,"6,968","4,355.6",60.08,Martes,08/25/2020 07:15:00 PM,4.22
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,08,"3,999","1,455.9",32.51,Jueves,08/13/2020 06:45:00 PM,4.54
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,08,"6,476","5,284.97",31.36,Sábado,08/08/2020 11:30:00 AM,8.11
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,08,"15,410","2,260","8,800",Viernes,08/21/2020 07:45:00 PM,7.29
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,08,"8,643","6,674.38",48.12,Domingo,08/09/2020 07:15:00 PM,6.55
